property_id,city,property_type,area_sqft,bedrooms,bathrooms,year_built,furnished,parking_spaces,price,agent_name,listing_date,floors,distance_from_center_km,condition,internal_notes,row_number
P102122,Karachi,Apartment,1121.0,2.0,1.0,1987,Yes,2,5050000.0,  Danish Siddiqui  ,2025-06-20 00:00:00,3,3.6,New,nan,2123
P101908,Multan,Villa,1280.0,2.0,2.0,1996,No,0,4950000.0,Fatima Qureshi,2023-12-23 00:00:00,3,5.3,Needs Renovation,follow up,1909
P102241,Karachi,Residential House,,3.0,3.0,1999,Yes,2,11600000.0,Maham Qureshi,2023-12-07 00:00:00,1,7.7,New,VIP,2242
P102386,Hyderabad,House,1974.0,3.0,3.0,1998,Yes,1,8050000.0,Bilal Butt,2025-01-23 00:00:00,2,6.8,Excellent,owner waiting,2387
P101203,RAWALPINDI,Apartment,1935.0,3.0,3.0,1997,No,1,7300000.0,Ali Raza,2024-08-24 00:00:00,1,8.3,Good,nan,1204
P102011,Karachi,Apartment,1017.0,2.0,1.0,2024,No,1,4700000.0,Hassan Khan,2022-03-16 00:00:00,1,3.9,New,,2523
P102379,Rawalpindi,House,2604.0,6.0,6.0,2014,No,0,12650000.0,Saad Raza,2024-10-18 00:00:00,4,1.4,Good,follow up,2380
P101978,Rawalpindi,Villa,2772.0,4.0,4.0,1988,No,1,15050000.0,Ayesha Malik,2025-01-18 00:00:00,3,6.1,Good,call later,1979
P102282,Lahore,Townhouse,1844.0,3.0,3.0,2015,False,2,10600000.0,Hassan Raza,2023-05-30 00:00:00,1,4.9,New,urgent,2283
P101844,Karachi,Apartment,792.0,1.0,1.0,1984,No,3,3350000.0,Ayesha Siddiqui,2025-06-25 00:00:00,2,16.9,Good,owner waiting,1845
P102490,Peshawar,House,2121.0,3.0,2.0,2023,Yes,2,"9,650,000",nan,2024-10-02 00:00:00,2,10.0,Good,,2491
P102274,Faisalabad,House,1788.0,4.0,,2011,No,2,5266755.8185092155,Usman Sheikh,2024-02-19 00:00:00,2,8.5,Needs Renovation,call later,2275
P100938,FAISALABAD,House,1525.0,1.0,1.0,1998,Yes,1,"5,400,000",Maham Siddiqui,2023-02-26 00:00:00,2,6.6,Good,urgent,939
P102276,Islamabad,House,2253.0,2.0,1.0,2019,Yes,2,18700000.0,Sara Butt,2022-10-26 00:00:00,1,13.2,Good,owner waiting,2277
P100346,Peshawar,House,1952,5.0,5.0,2006,Yes,2,8350000.0,Ayesha Malik,2024-05-20 00:00:00,2,8.6,Excellent,owner waiting,347
P102114,Karachi,House,1722.0,,3.0,1981,No,3,8650000.0,Not Available,2025-10-20 00:00:00,2,12.5,Good,nan,2115
P102480,Lahore,Townhouse,2136.0,4.0,3.0,2007,Yes,1,12400000.0,Usman Shah,2022-04-13 00:00:00,2,3.9,Excellent,call later,2510
P101465,Rawalpindi,House,1060.0,3.0,3.0,1987,Yes,2,4700000.0,Hina Shah,2024-03-14 00:00:00,2,5.7,Good,call later,1466
P100385,Hyderabad,House,,3.0,2.0,2008,Yes,3,3750000.0,Saad Iqbal,2024-09-07 00:00:00,2,11.9,Good,VIP,386
P102140,Faisalabad,House,1761.0,3.0,2.0,1985,Yes,2,5550000.0,Hina Raza,2025-02-18 00:00:00,2,4.0,Good,follow up,2141
P101689,Lahore,Apartment,1459.0,1.0,1.0,1986,Yes,1,6900000.0,Sara Butt,,2,5.3,New,,1690
P101689,Lahore,Apartment,1459.0,1.0,1.0,1986,Yes,1,6900000.0,Sara Butt,,2,5.3,New,,1690
P100243,Islamabad,Villa,1487.0,3.0,2.0,2018,Yes,1,11650000.0,Maham Siddiqui,2025-03-28 00:00:00,3,1.5,Good,call later,244
P101666,Faisalabad,House,1674.0,3.0,3.0,1989,No,2,6800000.0,Saad Sheikh,2025-12-19 00:00:00,1,21.6,Average,,1667
P100936,Peshawar,House,1431.0,3.0,3.0,2021,No,1,4600000.0,Sara Sheikh,2022-12-26 00:00:00,2,4.0,Good,call later,937
P102177,Multan,House,3397.0,6.0,6.0,2019,Yes,1,13000000.0,Danish Butt,2024-03-10 00:00:00,3,8.9,Good,VIP,2178
P100312,Karachi,Apartment,2032.0,3.0,3.0,1993,Yes,2,"10,850,000",Hina Raza,2025-11-13 00:00:00,1,16.4,Good,follow up,313
P102473,Lahore,Villa,400.0,1.0,1.0,2019,Yes,2,3300000.0,Maham Ahmed,2023-12-05 00:00:00,4,10.0,Good,follow up,2474
P101933,Multan,House,1732.0,2.0,1.0,2018,No,3,6050000.0,Saad Malik,2025-02-07 00:00:00,2,8.9,Needs Renovation,urgent,1934
P101332,Islamabad,House,2489,4.0,4.0,1981,No,2,18750000.0,Ali Sheikh,2024-01-23 00:00:00,3,7.3,Excellent,owner waiting,1333
P100968,Islamabad,House,,5.0,4.0,1986,Yes,1,17150000.0,Fatima Shah,2024-12-13 00:00:00,2,13.9,Excellent,VIP,969
P100660,Karachi,Townhouse,912.0,3.0,3.0,1989,Yes,0,4200000.0,,2022-10-14 00:00:00,1,9.4,Good,urgent,661
P100935,Karachi,Apartment,2201.0,4.0,4.0,2024,Yes,1,10000000.0,Sara Butt,2023-12-03 00:00:00,3,3.9,Average,call later,936
P100370,Rawalpindi,Apartment,1131.0,1.0,,1980,No,2,5150000.0,Omar Malik,2023-11-24 00:00:00,2,6.5,Good,follow up,371
P100566,Rawalpindi,House,1240.0,1.0,1.0,2018,,1,7350000.0,Fatima Shah,2025-01-07 00:00:00,2,12.7,Average,follow up,567
P102018,Islamabad,VILLA,918.0,1.0,1.0,2007,Yes,1,9500000.0,Sara Raza,2023-07-27 00:00:00,1,1.9,Good,nan,2019
P100824,multan,Apartment,1713.0,3.0,2.0,2004,Yes,1,4300000.0,Sara Qureshi,2024-01-07 00:00:00,3,5.1,New,,825
P100982,Rawalpindi,Villa,2484.0,4.0,4.0,1980,Yes,0,17900000.0,Hassan Butt,2023-03-20 00:00:00,3,7.5,Good,owner waiting,983
P102040,Karachi,House,852.0,2.0,1.0,1992,No,1,4400000.0,Omar Qureshi,2025-10-16 00:00:00,1,10.7,Good,call later,2041
P101518,Karachi,House,876.0,3.0,2.0,2019,Yes,2,6500000.0,  Maham Qureshi  ,2024-11-27 00:00:00,2,2.4,Good,follow up,1519
P102179,Hyderabad,Villa,2672.0,5.0,4.0,1993,No,2,10600000.0,Saad Malik,2024-01-06 00:00:00,3,3.1,Excellent,,2180
P101761,Karachi,Villa,2059.0,4.0,4.0,2017,No,1,16300000.0,Bilal Sheikh,2022-12-02 00:00:00,1,2.9,Good,call later,1762
P100813,Islamabad,apartment,1525.0,3.0,3.0,1997,Yes,1,9450000.0,Bilal Shah,2024-10-14 00:00:00,3,13.0,Excellent,follow up,814
P101430,Peshawar,Apartment,759.0,2.0,2.0,1998,No,1,2250000.0,Omar Iqbal,2025-08-06 00:00:00,2,5.0,Good,,1431
P100778,Multan,House,1484.0,1.0,1.0,1981,No,3,4700000.0,Usman Khan,2023-02-13 00:00:00,2,7.4,Good,owner waiting,779
P101320,Lahore,Villa,1789.0,2.0,1.0,2009,No,1,14650000.0,Ahmed Malik,2023-01-21 00:00:00,3,12.9,Good,follow up,1321
P101569,Lahore,House,1405.0,2.0,2.0,1986,No,1,7400000.0,Ali Siddiqui,2023-01-16 00:00:00,3,2.3,New,owner waiting,1570
P101052,Karachi,House,1250.0,2.0,1.0,1985,Yes,2,7200000.0,Saad Ahmed,2023-01-26 00:00:00,3,8.3,Good,call later,1053
P101871,Lahore,House,2152.0,5.0,5.0,1993,No,2,12200000.0,Ali Ahmed,2023-12-24 00:00:00,2,5.0,Good,urgent,1872
P101013,Peshawar,Townhouse,50000.0,5.0,5.0,2004,No,2,13000000.0,Hamza Siddiqui,2023-08-01 00:00:00,2,6.0,Excellent,urgent,1014
P101401,Karachi,Villa,2066.0,4.0,4.0,1980,Yes,1,16650000.0,Hina Qureshi,2024-06-04 00:00:00,4,0.4,Good,VIP,1402
P101764,Karachi,Apartment,1021.0,2.0,,1991,No,1,4800000.0,Usman Raza,2022-06-13 00:00:00,2,12.9,Excellent,call later,1765
P102305,Lahore,Apartment,1833.0,3.0,3.0,2009,No,3,8300000.0,Usman Shah,2025-10-13 00:00:00,1,13.8,Good,owner waiting,2306
P102043,Peshawar,Apartment,1570.0,3.0,3.0,1984,Yes,2,5850000.0,Hina Shah,2025-02-13 00:00:00,2,8.6,Good,VIP,2044
P100126,Lahore,Apartment,666.0,1.0,1.0,1982,No,2,2950000.0,Zain Khan,2023-06-23 00:00:00,2,14.4,Good,VIP,127
P100887,Karachi,Townhouse,1383.0,3.0,2.0,1990,No,3,5000000.0,Hamza Qureshi,2022-06-22 00:00:00,1,13.9,Excellent,nan,888
P102071,Lahore,Villa,2811.0,5.0,5.0,2014,No,2,24550000.0,Ali Iqbal,2025-04-27 00:00:00,1,12.1,Needs Renovation,,2072
P101347,Lahore,Apartment,1680.0,4.0,4.0,2009,No,2,8450000.0,Ahmed Qureshi,2023-04-14 00:00:00,2,5.9,Excellent,nan,1348
P101007,Lahore,Villa,1939.0,4.0,3.0,2017,Yes,1,13500000.0,Ali Butt,2025-03-26 00:00:00,3,8.1,Excellent,,1008
P100355,Islamabad,Townhouse,1293.0,3.0,3.0,1992,No,1,9400000.0,Ayesha Sheikh,2024-01-30 00:00:00,3,8.6,Excellent,nan,356
P101003,Karachi,Apartment,1667.0,4.0,4.0,1982,Yes,0,8550000.0,Ali Ahmed,2023-02-28 00:00:00,3,6.3,Needs Renovation,nan,1004
P100682,Karachi,Apartment,3318.0,5.0,5.0,2016,Yes,2,19200000.0,Ahmed Shah,2022-09-16 00:00:00,4,5.5,Average,urgent,683
P100827, Karachi ,Villa,2358.0,4.0,3.0,1983,No,1,16900000.0,Zain Malik,2024-05-06 00:00:00,3,9.5,Average,,828
P101539,Lahore,Villa,2929.0,5.0,5.0,2000,Yes,2,21200000.0,Zain Butt,2024-02-27 00:00:00,4,5.3,Excellent,VIP,1540
P100984,Karachi,Apartment,2014.0,3.0,3.0,1986,Yes,2,12250000.0,Usman Qureshi,2023-03-02 00:00:00,1,2.2,Good,owner waiting,985
P101233,Rawalpindi,Apartment,1795.0,3.0,3.0,1988,No,1,6700000.0,  Hina Ahmed  ,2023-12-30 00:00:00,2,5.1,Average,call later,1234
P102151,Karachi,Villa,1583.0,3.0,3.0,1994,Yes,1,11200000.0,Ayesha Qureshi,2024-12-05 00:00:00,3,13.5,New,call later,2152
P100140,Lahore,Apartment,2274.0,3.0,2.0,2023,No,1,9850000.0,Hassan Ahmed,2025-02-11 00:00:00,3,20.5,Excellent,owner waiting,141
P100217,Karachi,Townhouse,2399.0,4.0,3.0,1993,No,0,13600000.0,Hamza Raza,2023-06-12 00:00:00,1,12.2,Excellent,follow up,218
P102078,Lahore,Apartment,2104.0,4.0,3.0,2002,Yes,4,11450000.0,Maham Ahmed,2024-11-04 00:00:00,2,13.0,Average,owner waiting,2079
P101708,Faisalabad,House,1885.0,3.0,2.0,2018,Yes,2,6250000.0,Ali Iqbal,2023-10-06 00:00:00,2,3.0,Average,urgent,1709
P102250,Islamabad,House,1350,4.0,4.0,1996,No,1,11500000.0,Ali Raza,2024-07-29 00:00:00,2,7.0,Average,nan,2251
P101755,Islamabad,House,1750.0,2.0,1.0,2024,Yes,1,14550000.0,Saad Butt,2025-04-20 00:00:00,2,6.1,Average,urgent,1756
P102227,Karachi,House,1972.0,4.0,4.0,2024,Yes,0,13650000.0,Hina Khan,2022-08-07 00:00:00,4,4.0,Good,nan,2228
P100022,Hyderabad,House,1746.0,4.0,4.0,1994,No,2,4150000.0,Hassan Malik,2022-02-23 00:00:00,3,7.8,New,,23
P100711,Rawalpindi,Apartment,1743.0,4.0,4.0,1989,Yes,1,5450000.0,Hamza Malik,2022-12-13 00:00:00,1,6.1,Good,follow up,712
P101157,Karachi,House,1503.0,3.0,3.0,1992,Yes,3,10300000.0,Sara Sheikh,2024-09-21 00:00:00,1,11.9,Excellent,VIP,1158
P102109,Karachi,Townhouse,1269.0,3.0,3.0,2006,No,2,6900000.0,Fatima Qureshi,2023-12-09 00:00:00,2,2.8,Good,urgent,2110
P100871,Karachi,House,1952.0,3.0,3.0,2007,No,2,11400000.0,Maham Khan,2023-08-23 00:00:00,2,7.9,Excellent,VIP,872
P101508,Karachi,House,722.0,1.0,1.0,2020,No,3,3750000.0,Maham Butt,2025-12-16 00:00:00,3,16.9,Good,urgent,1509
P100010,Lahore,Apartment,2467.0,-3.0,4.0,2016,No,3,9000000.0,Omar Khan,2024-06-21 00:00:00,2,9.3,Average,owner waiting,11
P101797,Karachi,Apartment,1611.0,3.0,3.0,1996,No,1,6800000.0,Ali Sheikh,2025-03-13 00:00:00,2,11.7,Average,owner waiting,1798
P102390,islamabad,House,2007.0,2.0,2.0,2000,No,3,11900000.0,Zain Iqbal,2023-05-10 00:00:00,2,7.2,Good,nan,2391
P101750,Islamabad,house,1275.0,3.0,2.0,2022,No,2,9500000.0,Ali Sheikh,,1,3.2,Good,owner waiting,1751
P101315,Rawalpindi,House,1404.0,3.0,3.0,2015,Yes,2,8150000.0,Bilal Siddiqui,2023-10-13 00:00:00,2,8.2,Excellent,urgent,1316
P100754,Rawalpindi,House,2310.0,4.0,4.0,2013,Yes,1,14634823.248429904,Omar Butt,2025-08-24 00:00:00,2,9.7,Excellent,urgent,755
P100626,Multan,Apartment,1086.0,1.0,1.0,1999,Yes,2,"3,700,000",Hassan Malik,2025-11-20 00:00:00,2,5.1,New,VIP,627
P101783,Karachi,House,400.0,2.0,2.0,1990,Yes,1,2150000.0,Hina Malik,2022-11-04 00:00:00,2,7.1,Good,VIP,1784
P101511,Karachi,House,1654.0,3.0,2.0,1993,Yes,2,10200000.0,Ayesha Iqbal,2025-05-25 00:00:00,3,6.0,Good,urgent,1512
P100129,Islamabad,House,1170.0,2.0,2.0,1984,Yes,0,8350000.0,Omar Khan,2023-01-11 00:00:00,2,5.5,Excellent,urgent,130
P100843,Lahore,House,1711.0,2.0,1.0,1985,Yes,3,8550000.0,Ahmed Ahmed,2024-04-23 00:00:00,3,12.8,Excellent,nan,844
P100323,Islamabad,Townhouse,1092.0,1.0,1.0,1981,Yes,2,8050000.0,Sara Shah,2022-11-23 00:00:00,2,6.5,New,follow up,324
P101748,Lahore,House,1537.0,3.0,2.0,1985,Yes,2,9800000.0,Hassan Sheikh,2024-01-04 00:00:00,4,6.8,Needs Renovation,follow up,1749
P102376,Faisalabad,House,1501.0,4.0,3.0,1985,Yes,1,"5,350,000",Fatima Butt,2023-05-23 00:00:00,2,4.8,Excellent,,2377
P101284,PESHAWAR,Apartment,1390.0,3.0,2.0,2022,No,2,4200000.0,  Ayesha Sheikh  ,2023-01-02 00:00:00,2,4.7,New,VIP,1285
P102455,Islamabad,House,1598.0,3.0,3.0,2002,No,1,12150000.0,Zain Iqbal,2024-04-26 00:00:00,2,10.8,Excellent,VIP,2456
P100014,Lahore,House,1158.0,2.0,2.0,2003,Yes,1,6900000.0,nan,2023-03-07 00:00:00,2,1.9,Average,urgent,15
P100947,Faisalabad,Villa,2327.0,4.0,4.0,2012,Yes,3,0.0,Omar Iqbal,2022-06-19 00:00:00,3,1.8,Average,,948
P100215,Rawalpindi,House,2031.0,4.0,4.0,1990,Yes,1,10550000.0,Sara Ahmed,2023-05-27 00:00:00,2,5.7,Average,VIP,216
P101677,Lahore,Townhouse,2108.0,5.0,5.0,1998,No,2,10600000.0,Fatima Sheikh,2022-05-11 00:00:00,3,7.1,Good,follow up,1678
P101997,Lahore,Apartment,1131.0,2.0,2.0,2021,No,1,4600000.0,Ali Sheikh,2023-04-04 00:00:00,2,6.9,Good,owner waiting,1998
P101182,Karachi,House,1134.0,3.0,3.0,2013,No,2,7450000.0,Fatima Butt,2023-12-08 00:00:00,2,3.2,New,,1183
P102288,,House,1809.0,4.0,3.0,2018,Yes,2,11200000.0,Ahmed Ahmed,2024-07-31 00:00:00,3,2.4,Good,VIP,2289
P101612,multan,Villa,1427.0,1.0,1.0,2020,No,3,6050000.0,Hina Raza,2022-08-24 00:00:00,2,20.4,New,VIP,1613
P100864,Karachi,house,2125.0,5.0,5.0,1998,No,1,9450000.0,Ahmed Iqbal,2023-09-02 00:00:00,2,6.4,Good,call later,865
P100516, Lahore ,TOWNHOUSE,2103.0,3.0,2.0,2004,No,1,9600000.0,Danish Iqbal,2023-08-30 00:00:00,2,0.8,Average,call later,517
P100597,Islamabad,House,1127.0,3.0,2.0,2002,Yes,1,10400000.0,Fatima Malik,2024-03-15 00:00:00,2,5.1,Good,call later,598
P100195,Karachi,House,2505.0,5.0,5.0,1991,Yes,2,16900000.0,Hamza Ahmed,2022-10-07 00:00:00,2,8.1,Average,nan,196
P101277,Karachi,House,620.0,1.0,1.0,2014,Yes,3,3900000.0,Ayesha Khan,2025-12-01 00:00:00,1,4.3,Excellent,VIP,1278
P100288,,Townhouse,985.0,1.0,1.0,1985,,1,6750000.0,Omar Ahmed,2023-03-23 00:00:00,1,4.5,Average,nan,289
P100950,islamabad,Apartment,1350.0,3.0,3.0,1982,No,1,9300000.0,Hassan Qureshi,2024-08-11 00:00:00,3,6.4,Average,VIP,951
P102384,Karachi,Villa,1427.0,3.0,3.0,2011,No,1,8850000.0,Hassan Iqbal,2025-12-31 00:00:00,1,11.5,Average,VIP,2385
P101882,Lahore,House,1448.0,3.0,3.0,1993,Yes,1,6750000.0,Ahmed Qureshi,2023-06-08 00:00:00,4,2.9,Average,VIP,1883
P102415,Karachi,Villa,1143.0,2.0,2.0,2016,No,1,8400000.0,Hassan Qureshi,2025-08-14 00:00:00,2,5.6,New,VIP,2416
P101120,Islamabad,Apartment,801.0,2.0,2.0,1993,No,1,4450000.0,Ali Raza,2024-06-14 00:00:00,2,3.6,Good,urgent,1121
P101623,Karachi,House,3520.0,6.0,5.0,2003,No,1,16850000.0,Usman Qureshi,2025-06-11 00:00:00,2,11.2,New,follow up,1624
P100549,Lahore,House,2354.0,3.0,2.0,1994,Yes,1,14000000.0,Ali Malik,2025-01-27 00:00:00,2,10.5,Average,,550
P100156,Karachi,House,744.0,2.0,1.0,1989,Yes,2,3600000.0,Ahmed Iqbal,2024-06-27 00:00:00,2,1.3,Average,,157
P100419,Peshawar,Apartment,2103.0,5.0,5.0,1992,Yes,3,7200000.0,Ahmed Qureshi,2023-02-22 00:00:00,3,8.4,Needs Renovation,follow up,420
P100922,Islamabad,Apartment,794.0,1.0,1.0,2022,Yes,3,4200000.0,Zain Malik,2022-06-06 00:00:00,2,11.5,Good,call later,923
P101694,Rawalpindi,House,954.0,2.0,2.0,1981,No,0,5500000.0,Maham Sheikh,2024-02-14 00:00:00,3,14.0,Average,call later,1695
P100477,Islamabad,Apartment,442.0,1.0,1.0,2011,Yes,3,3300000.0,Fatima Khan,2023-03-20 00:00:00,2,6.6,Good,follow up,478
P101658,Lahore,Apartment,958.0,3.0,3.0,1989,Yes,3,4500000.0,Saad Ahmed,2022-04-14 00:00:00,2,4.2,Excellent,call later,1659
P101702,Lahore,House,1410.0,2.0,2.0,2011,No,2,7000000.0,Ali Sheikh,2022-12-03 00:00:00,2,0.5,Good,nan,1703
P101523,Rawalpindi,Townhouse,1716.0,2.0,2.0,2010,N,2,7750000.0,Hassan Khan,2024-11-20 00:00:00,3,4.2,New,urgent,1524
P101471,Karachi,House,1949.0,4.0,4.0,2015,No,1,12650000.0,Zain Khan,2025-03-05 00:00:00,4,7.4,Excellent,follow up,1472
P100553,Peshawar,Villa,994.0,2.0,2.0,2020,No,2,5050000.0,Sara Ahmed,2023-05-17 00:00:00,3,1.8,New,,554
P101202,Multan,Apartment,400.0,1.0,1.0,2009,No,2,1200000.0,Sara Khan,2022-10-12 00:00:00,1,2.9,Good,VIP,1203
P100390,Islamabad,House,1210.0,2.0,2.0,1989,No,1,8450000.0,Zain Ahmed,2025-07-20 00:00:00,3,8.2,Excellent,urgent,391
P100578,Faisalabad,Apartment,2528.0,5.0,4.0,1980,Yes,3,6800000.0,Zain Shah,2022-01-23 00:00:00,2,8.7,Good,,579
P102346,Faisalabad,House,1774.0,2.0,1.0,2003,No,3,5600000.0,Omar Butt,2023-08-19 00:00:00,3,16.9,Excellent,call later,2347
P102304,Lahore,Villa,,4.0,3.0,1993,No,1,11700000.0,Hamza Butt,2025-01-14 00:00:00,1,7.5,Good,owner waiting,2305
P102298,Karachi,Villa,1630.0,3.0,2.0,1989,Yes,2,13650000.0,Danish Malik,2023-06-29 00:00:00,4,2.1,Good,follow up,2299
P100820,Karachi,House,499.0,1.0,1.0,2017,,3,2950000.0,Ali Raza,2025-01-20 00:00:00,2,9.0,Average,nan,821
P102425,Rawalpindi,HOUSE,1671.0,3.0,3.0,1984,No,0,6500000.0,  Hamza Qureshi  ,2024-02-01 00:00:00,2,12.4,Excellent,VIP,2426
P101006,Peshawar,Apartment,2710.0,5.0,5.0,2002,No,2,8900000.0,Ahmed Ahmed,2025-02-17 00:00:00,4,12.5,Average,nan,1007
P101248,Faisalabad,House,2019.0,3.0,2.0,2010,,0,5700000.0,Zain Khan,2025-05-04 00:00:00,2,1.7,Needs Renovation,VIP,1249
P101688,Islamabad,House,1043.0,3.0,2.0,2001,N,3,7450000.0,Hamza Ahmed,2022-07-07 00:00:00,1,7.7,Good,nan,1689
P100664,Lahore,Apartment,917.0,1.0,1.0,1992,No,3,3700000.0,Ali Iqbal,2024-10-12 00:00:00,4,12.5,Good,owner waiting,665
P102246,Karachi,House,2036.0,4.0,3.0,1984,No,4,9400000.0,Zain Raza,2025-04-20 00:00:00,3,19.3,Good,call later,2247
P100142,Peshawar,Apartment,2411.0,5.0,4.0,2023,Yes,2,7500000.0,Hina Raza,2022-11-17 00:00:00,3,1.7,Good,VIP,143
P102206,Rawalpindi,House,1643.0,,3.0,1992,,3,7700000.0,Fatima Malik,2022-03-26 00:00:00,2,13.6,Good,owner waiting,2207
P101883,Rawalpindi, Apartment ,1505.0,4.0,3.0,2023,Yes,2,5500000.0,Hamza Shah,2023-07-09 00:00:00,2,14.7,Excellent,call later,1884
P100421,Karachi,House,1202.0,3.0,2.0,1982,No,1,8050000.0,Sara Siddiqui,2022-10-29 00:00:00,3,11.3,Excellent,,422
P100799,Rawalpindi,House,1851.0,3.0,3.0,2007,No,2,9650000.0,Usman Raza,2025-09-06 00:00:00,3,4.4,New,owner waiting,800
P100615,Rawalpindi,Apartment,2209.0,4.0,4.0,2008,No,2,7600000.0,Saad Sheikh,2025-05-10 00:00:00,1,3.4,Excellent,owner waiting,616
P101318, Rawalpindi ,Apartment,2060.0,4.0,4.0,2006,No,3,8500000.0,Fatima Shah,2024-02-02 00:00:00,2,5.1,Good,owner waiting,1319
P100295,Peshawar,Apartment,3039.0,6.0,5.0,1998,No,1,9650000.0,Danish Siddiqui,2022-11-17 00:00:00,3,12.2,Good,nan,296
P100401,Peshawar,Townhouse,708.0,1.0,1.0,1981,Yes,0,2150000.0,Bilal Siddiqui,2022-05-11 00:00:00,2,8.8,Average,,402
P100088,Karachi,Apartment,979.0,2.0,1.0,1987,No,2,4700000.0,Sara Sheikh,2024-10-30 00:00:00,2,4.8,Good,nan,89
P102365,Rawalpindi,House,971.0,1.0,1.0,1991,No,1,3750000.0,Ali Khan,2023-03-30 00:00:00,1,4.6,Good,owner waiting,2366
P102494,Faisalabad,Apartment,1131.0,2.0,2.0,1989,No,2,3300000.0,Hassan Shah,2024-07-11 00:00:00,3,23.0,Excellent,follow up,2495
P100131,Peshawar,Apartment,2208.0,5.0,5.0,2009,Yes,2,8950000.0,Maham Butt,2024-06-12 00:00:00,1,7.0,Excellent,follow up,132
P101624,Lahore,Townhouse,2193.0,3.0,2.0,1999,Yes,0,10500000.0,Zain Malik,2025-05-09 00:00:00,2,3.2,Average,owner waiting,1625
P101613,Lahore,Apartment,988.0,1.0,1.0,1990,No,3,4600000.0,Bilal Malik,2022-12-22 00:00:00,1,5.9,Average,call later,1614
P102406,Islamabad,Villa,2054.0,4.0,4.0,2015,No,2,21800000.0,Maham Sheikh,2025-10-23 00:00:00,2,8.1,Average,nan,2407
P101402,hyderabad,Apartment,3372.0,6.0,6.0,2006,Yes,1,9900000.0,Zain Iqbal,2025-08-21 00:00:00,2,2.3,Good,follow up,1403
P102118,Karachi,House,1021.0,3.0,3.0,1994,Yes,2,6150000.0,Maham Siddiqui,2025-03-24 00:00:00,2,18.1,New,owner waiting,2119
P102325,Hyderabad,House,1359.0,,3.0,2019,No,2,4650000.0,Sara Siddiqui,2025-06-28 00:00:00,2,0.8,Good,VIP,2326
P101188,Karachi,Apartment,2168.0,4.0,4.0,2022,No,1,9100000.0,Sara Malik,2023-08-19 00:00:00,2,4.7,Good,,1189
P100724,Karachi,house,1946,4.0,4.0,2016,No,2,11800000.0,Omar Butt,2025-02-24 00:00:00,3,3.8,Excellent,urgent,725
P101314,Karachi,House,1556.0,3.0,2.0,2024,Yes,3,150000000.0,Danish Ahmed,2023-06-08 00:00:00,2,2.0,Excellent,call later,1315
P101914,Karachi,House,1230.0,1.0,1.0,2024,Yes,1,7050000.0,N/A,2024-01-12 00:00:00,2,3.7,New,VIP,1915
P100269,Karachi,Townhouse,1701.0,3.0,3.0,2018,No,1,10950000.0,Usman Shah,2023-01-15 00:00:00,4,5.1,Excellent,follow up,270
P101837, Lahore ,House,1416.0,2.0,2.0,2015,Yes,1,9300000.0,Hina Raza,2022-05-18 00:00:00,2,7.0,Excellent,,1838
P102097,Lahore,House,2064.0,3.0,3.0,2007,yes,2,10800000.0,Sara Khan,2024-11-16 00:00:00,2,5.6,New,nan,2098
P101372,Lahore,House,2167.0,4.0,4.0,2016,Yes,3,11300000.0,Usman Iqbal,2025-07-21 00:00:00,2,21.3,Excellent,owner waiting,1373
P100917,Karachi,Villa,3177.0,6.0,5.0,2009,Yes,0,28000000.0,Zain Butt,2025-05-23 00:00:00,2,0.9,Good,,918
P102329,Lahore,Townhouse,1249.0,2.0,2.0,1999,Yes,1,6800000.0,Hassan Raza,2023-04-16 00:00:00,2,6.7,Good,urgent,2330
P101319,Faisalabad,Villa,1213.0,3.0,3.0,2008,No,1,4550000.0,Hina Butt,2022-05-06 00:00:00,1,5.5,Average,owner waiting,1320
P100509,Karachi,Villa,1095.0,1.0,1.0,1991,Yes,2,8800000.0,Saad Khan,2023-07-26 00:00:00,2,5.0,Average,VIP,2530
P101932,Multan,Villa,1400.0,2.0,2.0,2024,Yes,4,8400000.0,Hamza Khan,2025-10-13 00:00:00,3,11.7,Needs Renovation,nan,1933
P100587,Lahore,Apartment,2224.0,4.0,3.0,2020,No,1,10800000.0,Bilal Khan,2022-12-13 00:00:00,2,5.8,Needs Renovation,nan,588
P101644,Karachi,Apartment,2095.0,4.0,3.0,2006,No,3,11600000.0,  Hamza Sheikh  ,2022-11-04 00:00:00,3,11.3,Average,,1645
P100891,,Apartment,2482.0,5.0,4.0,2005,No,1,7050000.0,  Ahmed Shah  ,2025-05-12 00:00:00,2,9.5,Good,,2526
P100375,Karachi,House,2210.0,4.0,4.0,2008,No,4,9300000.0,Ayesha Qureshi,2023-08-20 00:00:00,3,3.2,Good,nan,376
P100333,Faisalabad,Villa,1343.0,3.0,3.0,2001,No,1,6300000.0,nan,2024-03-09 00:00:00,3,1.9,Average,call later,334
P101848,Lahore,apartment,1561.0,2.0,2.0,1987,No,1,6350000.0,Omar Malik,2025-06-22 00:00:00,3,3.8,New,owner waiting,1849
P102382,Karachi,Apartment,2469.0,2.0,2.0,1981,Yes,2,11200000.0,Bilal Ahmed,2023-12-06 00:00:00,2,14.0,Good,nan,2383
P101118,Karachi,House,2749.0,6.0,6.0,1982,Yes,1,16100000.0,  Hassan Siddiqui  ,2023-02-04 00:00:00,1,7.0,Average,urgent,1119
